Name,EnglishName,NodeType,DataType,NodeLanguage,NodeId
粉末实时位置[5],Powder_Realtime_Position_5,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[5]
粉末实时位置[6],Powder_Realtime_Position_6,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[6]
粉末实时位置[7],Powder_Realtime_Position_7,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[7]
粉末实时位置[8],Powder_Realtime_Position_8,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[8]
粉末实时位置[9],Powder_Realtime_Position_9,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末实时位置[9]
粉末数据仓库[0],Powder_Data_Warehouse_0,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[0]
粉末数据仓库[1],Powder_Data_Warehouse_1,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[1]
粉末数据仓库[2],Powder_Data_Warehouse_2,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[2]
粉末数据仓库[3],Powder_Data_Warehouse_3,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[3]
粉末数据仓库[4],Powder_Data_Warehouse_4,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[4]
粉末数据仓库[5],Powder_Data_Warehouse_5,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[5]
粉末数据仓库[6],Powder_Data_Warehouse_6,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[6]
粉末数据仓库[7],Powder_Data_Warehouse_7,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[7]
粉末数据仓库[8],Powder_Data_Warehouse_8,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[8]
粉末数据仓库[9],Powder_Data_Warehouse_9,VARIABLE,STRING,Chinese,ns=4;s=uniab|粉末数据仓库[9]
加样_位置号,Add_Sample_Position_Number,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_位置号
加样_重量,Add_Sample_Weight,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_重量
加样_1ML开口量[0],Add_Sample_1ML_Opening_0,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML开口量[0]
加样_1ML开口量[1],Add_Sample_1ML_Opening_1,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML开口量[1]
加样_1ML开口量[2],Add_Sample_1ML_Opening_2,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML开口量[2]
加样_1ML开口量[3],Add_Sample_1ML_Opening_3,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML开口量[3]
加样_1ML开口量[4],Add_Sample_1ML_Opening_4,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML开口量[4]
加样_1ML落粉均速[0],Add_Sample_1ML_Powder_Drop_Speed_0,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_1ML落粉均速[0]
加样_1ML落粉均速[1],Add_Sample_1ML_Powder_Drop_Speed_1,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_1ML落粉均速[1]
加样_1ML落粉均速[2],Add_Sample_1ML_Powder_Drop_Speed_2,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_1ML落粉均速[2]
加样_1ML落粉均速[3],Add_Sample_1ML_Powder_Drop_Speed_3,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_1ML落粉均速[3]
加样_1ML落粉均速[4],Add_Sample_1ML_Powder_Drop_Speed_4,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_1ML落粉均速[4]
加样_1ML旋转速度[0],Add_Sample_1ML_Rotation_Speed_0,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML旋转速度[0]
加样_1ML旋转速度[1],Add_Sample_1ML_Rotation_Speed_1,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML旋转速度[1]
加样_1ML旋转速度[2],Add_Sample_1ML_Rotation_Speed_2,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML旋转速度[2]
加样_1ML旋转速度[3],Add_Sample_1ML_Rotation_Speed_3,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML旋转速度[3]
加样_1ML旋转速度[4],Add_Sample_1ML_Rotation_Speed_4,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML旋转速度[4]
加样_1ML提前停止量[0],Add_Sample_1ML_Early_Stop_Amount_0,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_1ML提前停止量[0]
加样_1ML提前停止量[1],Add_Sample_1ML_Early_Stop_Amount_1,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_1ML提前停止量[1]
加样_1ML提前停止量[2],Add_Sample_1ML_Early_Stop_Amount_2,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_1ML提前停止量[2]
加样_1ML提前停止量[3],Add_Sample_1ML_Early_Stop_Amount_3,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_1ML提前停止量[3]
加样_1ML提前停止量[4],Add_Sample_1ML_Early_Stop_Amount_4,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_1ML提前停止量[4]
加样_1ML震荡最高速度,Add_Sample_1ML_Vibration_Max_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_1ML震荡最高速度
加样_500NL开口量[0],Add_Sample_500NL_Opening_0,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL开口量[0]
加样_500NL开口量[1],Add_Sample_500NL_Opening_1,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL开口量[1]
加样_500NL开口量[2],Add_Sample_500NL_Opening_2,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL开口量[2]
加样_500NL开口量[3],Add_Sample_500NL_Opening_3,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL开口量[3]
加样_500NL开口量[4],Add_Sample_500NL_Opening_4,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL开口量[4]
加样_500NL落粉均速[0],Add_Sample_500NL_Powder_Drop_Speed_0,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_500NL落粉均速[0]
加样_500NL落粉均速[1],Add_Sample_500NL_Powder_Drop_Speed_1,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_500NL落粉均速[1]
加样_500NL落粉均速[2],Add_Sample_500NL_Powder_Drop_Speed_2,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_500NL落粉均速[2]
加样_500NL落粉均速[3],Add_Sample_500NL_Powder_Drop_Speed_3,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_500NL落粉均速[3]
加样_500NL落粉均速[4],Add_Sample_500NL_Powder_Drop_Speed_4,VARIABLE,FLOAT,Chinese,ns=4;s=uniab|加样_500NL落粉均速[4]
加样_500NL旋转速度[0],Add_Sample_500NL_Rotation_Speed_0,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL旋转速度[0]
加样_500NL旋转速度[1],Add_Sample_500NL_Rotation_Speed_1,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL旋转速度[1]
加样_500NL旋转速度[2],Add_Sample_500NL_Rotation_Speed_2,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL旋转速度[2]
加样_500NL旋转速度[3],Add_Sample_500NL_Rotation_Speed_3,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL旋转速度[3]
加样_500NL旋转速度[4],Add_Sample_500NL_Rotation_Speed_4,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL旋转速度[4]
加样_500NL提前停止量[0],Add_Sample_500NL_Early_Stop_Amount_0,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_500NL提前停止量[0]
加样_500NL提前停止量[1],Add_Sample_500NL_Early_Stop_Amount_1,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_500NL提前停止量[1]
加样_500NL提前停止量[2],Add_Sample_500NL_Early_Stop_Amount_2,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_500NL提前停止量[2]
加样_500NL提前停止量[3],Add_Sample_500NL_Early_Stop_Amount_3,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_500NL提前停止量[3]
加样_500NL提前停止量[4],Add_Sample_500NL_Early_Stop_Amount_4,VARIABLE,INT32,Chinese,ns=4;s=uniab|加样_500NL提前停止量[4]
加样_500NL震荡最高速度,Add_Sample_500NL_Vibration_Max_Speed,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_500NL震荡最高速度
加样_粉末号,Add_Sample_Powder_Number,VARIABLE,INT16,Chinese,ns=4;s=uniab|加样_粉末号
